LRU,LFU,LRFU,Random,Greedy,CostAwareLRFU
6795.931729793549,6847.7091127038,7006.878154754639,6847.7091127038,5699.042308807373,6247.709723055363
9531.483858704567,6911.990072906017,8825.239356070757,6904.333263576031,7066.380779743195,6604.333568751812
9531.782928526402,6852.615674436092,8793.964701324701,6854.707813680172,7369.293348610401,6554.708118855953
6842.994518041611,6850.99804931879,6706.31938546896,6850.99804931879,6805.7276265621185,6550.998354494572
8144.216193258762,6853.09018856287,7379.805794030428,6948.225755512714,6002.082459032536,6207.677362263203
9582.195687711239,6878.803957521915,8780.13897523284,6867.862296640873,6962.312184870243,6367.862777292728
8229.065386116505,6946.133616268635,8819.732429414988,6949.959978401661,7289.795710384846,6649.960283577442
9524.78422755003,6849.80125194788,7746.398843318224,6849.80125194788,6498.803467035294,6349.801732599735
6806.875433206558,6946.133616268635,7076.112000256777,6946.133616268635,6962.180941402912,6446.13409692049
8181.5320754647255,6850.99804931879,8585.632243961096,6894.771900951862,6886.958320319653,6294.772511303425
9582.195687711239,6853.627614080906,8176.074911057949,6860.744955360889,7105.605656385422,6560.745260536671
8233.911224246025,6852.613631904125,7955.589803278446,6854.705771148205,6663.506443321705,6354.70625180006
9579.148412823677,6906.723552286625,8511.449832201004,6906.723552286625,6785.699776113033,6406.72403293848
6816.622339248657,6857.458061277866,6122.641781628132,6853.629656612873,6274.0962245464325,6553.629961788654
8192.475778877735,6854.826453983784,7961.342128872871,6905.715604364872,6362.741755187511,6405.716085016727
6802.93043076992,6848.787269771099,7199.775449126959,6850.879409015179,6452.102760374546,6250.880019366741
6802.93043076992,6852.613631904125,7663.942120283842,6857.994707763195,6695.86164188385,6357.9951884150505
6842.994518041611,6859.191505134106,8320.155698895454,6855.902568519115,7362.309293329716,6555.902873694897
8238.943535625935,5040.547468483448,7018.892348855734,5558.042058646679,5747.851197063923,5258.04236382246
9579.447482645512,6852.613631904125,9840.013232588768,6857.994707763195,6905.502490580082,6357.9951884150505
8141.467988193035,6848.787269771099,7677.142898231745,6854.707813680172,5778.423349261284,6254.7084240317345
6849.9932190179825,6852.076206386089,7719.587011426687,6852.076206386089,6026.7861006855965,6352.076687037945
8134.469287216663,6850.99804931879,7747.33990702033,6942.3052116036415,7385.442230165005,6201.75681835413
9582.195687711239,6853.627614080906,8891.561260432005,6853.627614080906,6633.22620844841,6353.628094732761
8229.196629583836,5151.46954447031,7665.204516500235,5508.283322751522,6357.340557157993,5308.283498227596
9667.044880568981,6991.0479227900505,8484.636176615953,6905.528018414974,7398.898900568485,6605.5283235907555
6795.931729793549,6904.9913719296455,7679.421282738447,6904.9913719296455,6716.421007871628,6304.9921043515205
6890.659072160721,6860.205487310886,8016.656897425652,6864.03389197588,6367.180558860302,6264.034502327442
10921.930042505264,6859.190241634846,8418.494116306305,6859.190241634846,6537.4660475850105,6259.190851986408
9619.982092320919,6901.160924732685,7728.307766079903,6904.989329397678,7359.005711019039,6304.989939749241
8155.159896671772,6864.456762254238,6510.735510379076,6864.456762254238,6870.187660396099,6564.457067430019
8189.117896616459,6902.357722103596,9319.865305066109,6957.075277149677,7006.135731160641,6205.583180487156
10918.039340019226,6851.5375173687935,8337.425128817558,6851.5375173687935,6976.809163421392,6251.538127720356
6810.045729517937,5040.978782355785,6281.9488312006,5515.282023727894,5682.467558562756,5215.282328903675
9633.017934978008,6904.449861347675,8185.260240197182,6908.278266012669,6258.60277312994,6208.279128134251
9633.086880624294,7010.66037517786,7858.040785908699,6962.99582105875,6388.991604268551,6362.996431410313
8189.186842262745,6857.458061277866,7398.824980229139,6857.458061277866,6379.654216200113,6257.458671629429
12256.57689744234,6851.5375173687935,8617.06480267644,6956.011765778065,6970.389335989952,6202.427529871464
8256.81699436903,6907.620157659054,7972.472118407488,6907.620157659054,6363.548985481262,6307.620768010616
4121.796787083149,6852.615674436092,4994.081639826298,6852.615674436092,6116.5413236022,6252.616284787655
10932.153339743614,6852.615674436092,9553.529479891062,6852.615674436092,7037.6447105407715,6552.615979611874
9634.150391995907,7010.66037517786,8599.783745586872,6962.99582105875,6458.0850071311,6362.996431410313
5513.919442534447,6857.458061277866,7679.266716212034,6956.011765778065,6804.27075150609,6356.012376129627
9634.150391995907,6957.075277149677,8610.014255702496,6957.075277149677,7016.960794270039,6357.07588750124
10917.97039437294,6902.357722103596,10276.088901340961,6902.357722103596,7113.182700634003,6602.358027279377
8134.469287216663,6847.7091127038,7881.353669971228,6847.7091127038,6787.321498662233,6247.709723055363
9633.017934978008,6904.449861347675,8570.005522847176,6955.942820131779,6680.338691353798,6455.943300783634
9578.369325578213,6849.80125194788,7805.760594725609,6849.80125194788,7008.738549053669,6249.801862299442
9473.006844639778,6852.971548259258,9169.836837053299,6852.971548259258,7416.957902729511,6552.9718534350395
8243.83545166254,6957.075277149677,7830.752468436956,6957.075277149677,5953.173152208328,6257.076139271259
9540.70594239235,6864.456762254238,8664.169524341822,6854.707813680172,7163.6121480464935,6554.708118855953
5512.111727416515,6852.615674436092,6840.65607765317,6852.615674436092,7001.461107313633,6552.615979611874
10918.039340019226,6852.615674436092,9465.96940818429,6854.707813680172,6764.678550958633,6354.708294332027
5514.982953906059,7010.66037517786,6062.510379344225,7010.66037517786,6251.905076652765,6410.660985529423
9579.432836949825,6902.357722103596,8783.157793879509,6902.357722103596,7019.910980463028,6602.358027279377
6849.516827821732,6857.458061277866,7140.292546540499,6853.629656612873,6733.653984606266,6553.629961788654
9581.309497714043,6857.458061277866,9159.662117004395,6857.458061277866,7369.293348610401,6557.458366453648
8134.469287216663,6847.7091127038,7236.0679605305195,6847.7091127038,6668.745853692293,6247.709723055363
10932.153339743614,6852.615674436092,8953.752077430487,6852.615674436092,6745.165166437626,6352.616155087948
10916.906883001328,6849.80125194788,8978.216253221035,6901.294210731983,7293.477738559246,6301.294821083546
8189.186842262745,6851.5375173687935,8452.104165673256,6902.426667749882,6362.379741191864,6202.427529871464
6810.045729517937,6852.615674436092,7468.972191542387,6858.536218345165,6710.029941558838,6358.536698997021
11026.273047447205,7010.66037517786,8329.687081307173,7010.66037517786,6624.354718208313,6410.660985529423
9593.546836674213,6958.153434216976,8902.732559889555,6960.245573461056,7290.990465223789,6660.245878636837
10972.687949419022,6957.075277149677,7988.2176504433155,6957.075277149677,6461.37394374609,6357.07588750124
8189.186842262745,6957.075277149677,8114.352320879698,6957.075277149677,6845.811115890741,6257.076139271259
8203.300841987133,6852.615674436092,8359.612576842308,6905.59696406126,6345.168057978153,6205.597826182842
12256.57689744234,7010.66037517786,9359.252615898848,7010.66037517786,7005.449612438679,6710.6606803536415
10877.435784697533,6852.971548259258,8890.405798792839,6850.879409015179,6711.500302433968,6550.87971419096
9473.006844639778,6851.5375173687935,7930.731779426336,6902.426667749882,6151.154154419899,6302.427278101444
6904.234382867813,6857.458061277866,6932.718987584114,6956.011765778065,6059.974573493004,6356.012376129627
9593.6157823205,6852.615674436092,7719.543058246374,6852.615674436092,6020.156106889248,6252.616284787655
6744.154346883297,6958.153434216976,6837.905735373497,6960.245573461056,5822.175104677677,6260.246435582638
9633.017934978008,6904.449861347675,9421.02466827631,6904.449861347675,6330.985112607479,6304.450471699238
9633.086880624294,6857.458061277866,8549.699710667133,6853.629656612873,7188.985821187496,6553.629961788654
8189.186842262745,6851.5375173687935,7353.116510808468,6957.075277149677,6773.201912760735,6209.411585152149
9541.838399410248,6852.615674436092,9703.146085768938,6909.4253687262535,6492.53555482626,6409.425849378109
9579.501782596111,6851.5375173687935,8870.96688657999,6851.5375173687935,6766.217857480049,6551.537822544575
5405.616789460182,4230.0304945111275,5691.499954134226,4182.365940392017,5367.495811164379,4130.872981607914
10932.153339743614,6852.615674436092,8768.362880706787,6905.59696406126,6490.996248304844,6305.597574412823
10917.97039437294,6902.357722103596,8918.008722126484,6902.357722103596,6278.185103297234,6302.358332455158
10981.778789639473,6966.166117370129,9129.129735052586,6966.166117370129,6762.258209347725,6666.16642254591
4067.0792320370674,4185.536236703396,4139.4615715146065,4185.536236703396,5377.719108402729,4074.063287317753
9524.78422755003,6908.278266012669,9664.608786404133,6966.166117370129,7121.288641154766,6111.503976166248
6802.042198240757,6848.787269771099,8038.248472750187,6905.59696406126,6738.00835031271,6205.597826182842
5466.185942769051,6908.278266012669,7126.584118008614,6908.278266012669,5907.600737333298,6208.279128134251
6856.500883102417,6908.278266012669,7236.535479426384,6966.166117370129,6707.594954252243,6111.503976166248
8186.246670126915,6848.787269771099,8540.115995973349,6848.787269771099,6958.352536737919,6348.787750422955
9585.353380858898,6966.166117370129,8610.675894469023,6966.166117370129,7358.3496451973915,6666.16642254591
8195.038440525532,6908.278266012669,7873.715764343739,6966.166117370129,6903.689281642437,6211.503724396229
9530.894695997238,6848.787269771099,8607.927628934383,6905.59696406126,6546.965348690748,6205.597826182842
9591.463849306107,6966.166117370129,9009.720055758953,6966.166117370129,6413.590749323368,6166.16723126173
10923.890938282013,6908.278266012669,8906.761047065258,6908.278266012669,6614.8907124996185,6208.279128134251
8192.357138574123,6848.787269771099,9062.444923698902,6905.59696406126,7213.584966242313,6605.5972692370415
6795.931729793549,6847.7091127038,8038.393351852894,6966.166117370129,7358.3496451973915,6454.693724930286
9643.241232216358,6966.166117370129,7373.432903587818,6966.166117370129,6268.82607036829,6366.166727721691
10921.209636330605,6848.787269771099,10869.3250926435,6966.166117370129,6430.7206709980965,6212.581881463528
10981.778789639473,6966.166117370129,9397.395162671804,6966.166117370129,7213.584966242313,6566.166674315929
6853.819581151009,6848.787269771099,7549.24499475956,6905.59696406126,6704.402973651886,6405.597444713116
8134.469287216663,6847.7091127038,7239.247199863195,6908.278266012669,5656.821470558643,6154.694030106068
10981.778789639473,6966.166117370129,8757.070584475994,6966.166117370129,6341.208409845829,6266.166979491711
9643.241232216358,6966.166117370129,8314.704145878553,6966.166117370129,6687.273051977158,6366.166727721691
8252.926291882992,6966.166117370129,7614.662477880716,6966.166117370129,6016.196458756924,6266.166979491711
10921.209636330605,6848.787269771099,8788.294203072786,6905.59696406126,6353.0215960145,6205.597826182842
9530.894695997238,6848.787269771099,8771.24013799429,6905.59696406126,6699.086238145828,6405.597444713116
10863.321784973145,6847.7091127038,8351.919022321701,6908.278266012669,6758.33543998003,6254.693900406361
8252.926291882992,6966.166117370129,7453.53525814414,6966.166117370129,6596.15985673666,6266.166979491711
10921.209636330605,6848.787269771099,9232.717155605555,6905.59696406126,6960.955354630947,6305.597574412823
9473.006844639778,6847.7091127038,8799.505267769098,6847.7091127038,6506.4160933196545,6247.709723055363
8195.038440525532,6908.278266012669,9333.493134588003,6966.166117370129,6960.955354630947,6111.503976166248
9585.353380858898,6966.166117370129,7992.778437703848,6966.166117370129,6614.8907124996185,6466.166598021984
9582.67207890749,6848.787269771099,9538.182869046926,6905.59696406126,6897.78338342905,6405.597444713116
9582.67207890749,6848.787269771099,8697.164321005344,6905.59696406126,6485.973088800907,6305.597574412823
9643.241232216358,6966.166117370129,8167.284670472145,6966.166117370129,6563.561064064503,6266.166979491711
9582.67207890749,6848.787269771099,10431.159710884094,6905.59696406126,7285.967305719852,6605.5972692370415
9473.006844639778,6848.787269771099,9929.792469233274,6905.59696406126,6813.587857782841,6205.597826182842
9582.67207890749,6848.787269771099,8617.178958952427,6905.59696406126,6285.955992043018,6305.597574412823
8134.469287216663,6848.787269771099,7343.6467425227165,6905.59696406126,6349.259312421083,6305.597574412823
10921.209636330605,6848.787269771099,8660.518216818571,6905.59696406126,7159.652499914169,6305.597574412823
6856.500883102417,5117.311355412006,7016.26374155283,5517.963325679302,6295.652037322521,5217.9636308550835
9643.241232216358,6966.166117370129,9704.224469155073,6966.166117370129,6958.352536737919,6366.166727721691
8192.357138574123,6848.787269771099,7348.790788769722,6848.787269771099,7175.951896250248,6248.787880122662
9533.575997948647,6966.166117370129,9500.04293113947,6966.166117370129,6977.254750967026,6166.16723126173
6853.819581151009,6966.166117370129,8758.60538816452,6966.166117370129,6560.9582461714745,6366.166727721691
8192.357138574123,6848.787269771099,8924.069972217083,6905.59696406126,7358.3496451973915,6605.5972692370415
9582.67207890749,6848.787269771099,8070.3973007798195,6966.166117370129,7358.3496451973915,6212.581881463528
5405.616789460182,4124.967083394527,5613.726473450661,4124.967083394527,5317.149955093861,4124.967083394527
6795.931729793549,6847.7091127038,6688.732865363359,6847.7091127038,6196.443730890751,6247.709723055363
10863.321784973145,6847.7091127038,7880.9633648991585,6847.7091127038,6896.156240224838,6247.709723055363
9582.67207890749,6848.787269771099,8476.84802171588,6848.787269771099,6502.991910755634,6548.78757494688
6744.154346883297,6847.7091127038,7173.353297442198,6847.7091127038,5645.109842479229,6247.709723055363
6847.7091127038,4267.076737225056,6058.04686743021,4267.076737225056,5781.810393989086,4157.404586493969
4067.0792320370674,4067.0792320370674,6047.546377599239,4067.0792320370674,6438.098777830601,4067.0792320370674
5461.222577035427,4070.9076367020607,4961.225171029568,4070.9076367020607,4661.225796639919,4070.9076367020607
5501.168024003506,5501.168024003506,6199.87630969286,5501.168024003506,8078.034701168537,5201.168329179287
4070.3681686520576,4070.3681686520576,5560.02444010973,4070.3681686520576,6475.414660036564,4070.3681686520576
6850.933708965778,6850.933708965778,6870.8874853253365,5460.618768632412,7337.489842474461,5160.619073808193
5457.394172370434,5459.486311614513,5558.052192747593,5459.486311614513,5534.21354085207,5159.486616790295
5497.943427741528,4307.625992596149,5277.274522006512,4307.625992596149,5097.943755805492,4197.953841865063
5457.394172370434,5457.394172370434,6236.05602568388,5457.394172370434,8078.096998989582,5257.394347846508
6854.222645580769,4273.590270102024,6482.003557741642,4273.590270102024,6644.541461646557,4163.918119370937
5460.683108985424,4270.365673840046,6172.091287910938,4270.365673840046,7239.766183316708,4160.693523108959
5457.394172370434,5457.394172370434,6761.214077889919,5457.394172370434,8073.796122729778,5157.394477546215
6851.535474836826,4311.452354729176,6291.433210074902,4311.452354729176,6683.481703341007,4201.780203998089
5461.696925699711,4071.3819853663445,7168.138524949551,4071.3819853663445,7436.474487006664,4071.3819853663445
5501.232364356518,4110.917424023151,5128.944511115551,4110.917424023151,5291.553743898869,4110.917424023151
5458.472329437733,4270.247033536434,5290.489905059338,4270.247033536434,5060.564796745777,4160.574882805347
5460.683108985424,4273.590270102024,6856.913117468357,4273.590270102024,7050.457071483135,4163.918119370937
6889.336525142193,5499.021584808826,6891.8433675169945,5499.021584808826,6173.810651242733,5299.021760284901
5497.943427741528,5497.943427741528,6619.262983858585,5497.943427741528,8076.5443277955055,5497.943427741528
5460.683108985424,4074.196573317051,6039.352726757526,4074.196573317051,7441.38121420145,4074.196573317051
4067.0792320370674,4067.0792320370674,5632.888485014439,4067.0792320370674,8074.270636856556,4067.0792320370674
5459.486311614513,5459.486311614513,6281.889281451702,5459.486311614513,8031.510601937771,5459.486311614513
5461.222577035427,4270.905141890049,6031.294554293156,4270.905141890049,5142.948170006275,4161.232991158962
5461.222577035427,5461.222577035427,6599.209942758083,5461.222577035427,8035.339006602764,5461.222577035427
5460.618768632412,4270.301333487034,5909.00676459074,4270.301333487034,7234.859621584415,4160.629182755947
5497.943427741528,4109.720626652241,5748.3656160235405,4109.720626652241,5883.964043080807,4109.720626652241
5461.22053450346,5461.22053450346,6512.886960685253,5461.22053450346,8076.5443277955055,5461.22053450346
6847.7091127038,6847.7091127038,7015.321666896343,5761.2199983000755,7675.945453464985,5351.546039402485
5461.22053450346,4070.9055941700935,7176.149796426296,4070.9055941700935,7440.36723202467,4070.9055941700935
4070.3038282990456,4070.3038282990456,5529.025485336781,4070.3038282990456,8079.231498539448,4070.3038282990456
5457.394172370434,5457.394172370434,6992.920302808285,5457.394172370434,8078.03265863657,5157.394477546215
5497.943427741528,5497.943427741528,5088.399871528149,5497.943427741528,6472.727489292622,5097.943984687328
5460.618768632412,5460.618768632412,6720.5932094454765,5460.618768632412,8075.8736162781715,5460.618768632412
5460.618768632412,5460.618768632412,6854.759781181812,5460.618768632412,5583.0794976353645,5260.618944108486
5461.22053450346,4270.903099358082,6192.744764745235,4270.903099358082,6875.949194014072,4161.230948626995
6855.294933855534,5464.979993522167,6698.591850340366,5464.979993522167,6179.780889809132,5264.980168998241
5461.153631389141,4070.8386910557747,6078.06078928709,4070.8386910557747,7441.247928202152,4070.8386910557747
6851.5375173687935,4271.983298957348,6013.31232136488,4371.983215034008,5745.035243332386,4262.308950960636
5460.618768632412,5460.618768632412,6530.262163460255,5460.618768632412,8034.853838503361,5160.619073808193
5464.442568004131,4274.125132858753,5392.340496122837,4274.125132858753,5185.639259278774,4164.4529821276665
6854.826453983784,4374.193994581699,6046.399526417255,4374.193994581699,5745.153883635998,4264.5197305083275
4067.0792320370674,4067.0792320370674,5167.071587383747,4067.0792320370674,6435.335927069187,4067.0792320370674
4068.1573891043663,4068.1573891043663,4068.1573891043663,4068.1573891043663,4068.1573891043663,4068.1573891043663
5459.486311614513,4072.997733414173,4790.494223296642,4072.997733414173,4663.315893352032,4072.997733414173
5461.22053450346,4070.9055941700935,6281.88400810957,4070.9055941700935,7478.102064907551,4070.9055941700935
4070.3038282990456,4070.3038282990456,5864.441789090633,4070.3038282990456,6435.402830183506,4070.3038282990456
5457.394172370434,4071.9837512373924,5037.148584783077,4071.9837512373924,4664.394050419331,4071.9837512373924
5457.394172370434,5457.394172370434,6508.999890506268,5457.394172370434,8075.348793923855,5457.394172370434
5461.222577035427,4270.905141890049,5730.876805603504,4270.905141890049,6052.616330564022,4161.232991158962
6849.80125194788,5659.483816802502,6574.303551971912,5659.483816802502,7237.55556923151,5249.811971247196
5504.456960618496,4314.139525473118,6204.985604703426,4314.139525473118,6104.519463121891,4204.467374742031
5467.141078412533,4276.823643267155,5044.382322251797,4376.823559343815,5067.141406476498,4267.149295270443
5504.456960618496,5460.683108985424,6395.972029149532,5460.683108985424,8085.1499999165535,5460.683108985424
6894.771900951862,4318.030227959156,6069.562184989452,4318.030227959156,5742.4400027394295,4208.358077228069
5468.337875783443,4378.0203567147255,7180.5055122971535,4378.0203567147255,7286.954346239567,4268.346092641354
6895.242423355579,4314.610047876835,7030.965898454189,4314.610047876835,6298.535633265972,4204.937897145748
6847.7091127038,4470.902647078037,6782.073367059231,4270.905141890049,6412.768929421902,4161.232991158962
5457.394172370434,4370.246949613094,5362.302061617374,4370.246949613094,4754.719974935055,4260.572685539722
5505.058726489544,4077.9042951464653,5078.552266180515,4077.9042951464653,5313.322510421276,4077.9042951464653
5467.141078412533,4069.171371281147,6674.786731660366,4069.171371281147,6892.760598599911,4069.171371281147
5468.337875783443,4370.905057966709,5564.583232462406,4370.905057966709,7065.7143476605415,4261.230793893337
5464.392873346806,4274.0754382014275,4961.646444499493,4274.0754382014275,4364.399640619755,4264.401090204716
5457.394172370434,4370.905057966709,6165.654262244701,4370.905057966709,5158.732217729092,4261.230793893337
5457.394172370434,4370.905057966709,5867.678948938847,4370.905057966709,5165.730918705463,4261.230793893337
4074.077933013439,4068.1573891043663,4071.9857937693596,4068.1573891043663,4074.077933013439,4068.1573891043663
5504.456960618496,5460.683108985424,6529.487004458904,5460.683108985424,8086.346797287464,5160.683414161205
6905.715604364872,6854.826453983784,7461.977670609951,5764.508934915066,7696.0965948700905,5354.834976017475
5467.141078412533,4372.997197210789,6896.533145844936,4372.997197210789,7645.0888041853905,4263.322933137417
5467.141078412533,4376.823559343815,4862.660876810551,4376.823559343815,4367.147845685482,4267.149295270443
5504.456960618496,4380.112495958805,5156.739669144154,4380.112495958805,5121.202895700932,4270.438231885433
6864.454719722271,6852.971548259258,6844.442873060703,5460.564468681812,7345.0923518538475,5260.5646441578865
5468.337875783443,5461.222577035427,6679.320615589619,5461.222577035427,8049.030915081501,5161.222882211208
6895.37366682291,6851.535474836826,7209.064432322979,5765.046360433102,7703.69706171751,5355.372401535511
6902.372367799282,4277.901800334454,6297.894096434116,4277.901800334454,6303.637778818607,4268.227452337742
6942.9069774746895,4318.436410009861,6861.549889266491,4318.436410009861,5844.178110539913,4208.764259278774
5468.337875783443,4378.0203567147255,5168.880586326122,4378.0203567147255,5078.085109889507,4268.346092641354
5457.394172370434,4367.076653301716,6519.220151245594,4367.076653301716,7239.289792120457,4257.402389228344
6895.242423355579,4324.356953918934,6012.346485435963,4424.356869995594,5722.935281455517,4314.682605922222
5505.058726489544,5461.22053450346,6932.831773579121,5461.22053450346,8085.7517657876015,5161.220839679241
5504.456960618496,5460.683108985424,6658.514630377293,5460.683108985424,8132.814554035664,5460.683108985424
6858.65281611681,4371.983215034008,5966.011133372784,4371.983215034008,5765.725852787495,4262.308950960636
6894.771900951862,6850.99804931879,6758.049969017506,5704.454465806484,7723.070539534092,5294.782620251179
5457.394172370434,5457.394172370434,5763.730931460857,5457.394172370434,8056.029616057873,5157.394477546215
6854.707813680172,4674.072775542736,5784.636973202229,4370.246949613094,5354.714909017086,4260.572685539722
5468.337875783443,4378.0203567147255,5288.396835029125,4374.731420099735,4758.664977371693,4265.057156026363
5457.394172370434,5457.394172370434,5601.823366463184,5457.394172370434,6539.824821174145,5157.394477546215
6902.241124331951,5808.09520059824,5988.873702943325,5711.923689186573,6977.608334243298,5402.249646365643
6868.399722158909,6857.458061277866,6536.786680281162,5767.140542209148,7649.033806622028,5357.466583311558
6847.7091127038,5757.391593635082,6600.035619199276,5657.391677558422,6835.347681224346,5247.719832003117
5504.927483022213,4314.610047876835,6610.056447803974,4314.610047876835,7142.368042171001,4204.937897145748
4114.612542688847,4114.612542688847,4114.612542688847,4114.612542688847,4117.837138950825,4114.612542688847
6906.186126768589,6899.070828020573,6705.714955151081,5508.755887687206,7397.0470561385155,5308.7560631632805
6906.186126768589,5508.755887687206,6777.28141695261,5508.755887687206,6799.8003271222115,5308.7560631632805
5504.456960618496,4370.365589916706,6100.041214644909,4370.365589916706,7092.086526453495,4260.691325843334
6847.7091127038,5761.2199983000755,6781.338748276234,5765.046360433102,7343.764040529728,5355.372401535511
4067.0792320370674,4076.1700722575188,4078.918277323246,4076.1700722575188,4083.824839055538,4076.1700722575188
5505.058726489544,4314.741291344166,5705.478207051754,4374.191952049732,6102.373023927212,4264.51768797636
5457.394172370434,4067.0792320370674,6265.046712815762,4067.0792320370674,6245.101110398769,4067.0792320370674
6894.771900951862,4370.365589916706,6370.218694746494,4270.365673840046,6332.758162677288,4260.691325843334
5464.392873346806,4274.0754382014275,4941.635574400425,4274.0754382014275,5064.39320141077,4164.403287470341
5512.111727416515,4321.794292271137,5343.114649474621,4321.794292271137,4802.438829004765,4212.1221415400505
4067.0792320370674,4069.171371281147,4076.2866700291634,4069.171371281147,4120.66433006525,4069.171371281147
5512.111727416515,4321.794292271137,6271.071958005428,4321.794292271137,6170.1264216303825,4212.1221415400505
5510.979270398617,4069.171371281147,5659.307137429714,4069.171371281147,5891.618809878826,4069.171371281147
5457.394172370434,4367.076653301716,6139.424313724041,4367.076653301716,7350.693795859814,4257.402389228344
5457.394172370434,5457.394172370434,6178.472952902317,5457.394172370434,8137.706470072269,5457.394172370434
4120.66433006525,4069.171371281147,5945.201243579388,4069.171371281147,8081.925403654575,4069.171371281147
6902.426667749882,4321.794292271137,5801.769139230251,4321.794292271137,6706.859483540058,4212.1221415400505
5457.394172370434,4267.076737225056,6235.591859996319,4267.076737225056,6842.4629799723625,4257.402389228344
5457.394172370434,4067.0792320370674,6381.419916689396,4067.0792320370674,6896.049535214901,4067.0792320370674
5512.111727416515,4085.021636426449,5094.614994823933,4085.021636426449,4779.814044773579,4085.021636426449
6901.294210731983,4376.167493522167,6074.8634640574455,4283.282876193523,6305.729918062687,4173.610725462437
5566.760336816311,4376.442901670933,5676.2842690348625,4325.5537512898445,6171.189933001995,4215.881600558758
5471.508172094822,4374.075354278088,5271.508515417576,4374.075354278088,5071.508500158787,4264.401090204716
5457.394172370434,4070.9076367020607,6226.387283027172,4070.9076367020607,6883.067992508411,4070.9076367020607
4121.796787083149,4070.9076367020607,5478.665636003017,4070.9076367020607,5737.726733744144,4070.9076367020607
5471.508172094822,4374.075354278088,6327.7501301169395,4374.075354278088,6951.82914441824,4264.401090204716
5510.979270398617,4069.171371281147,5272.744937837124,4069.171371281147,5905.732809603214,4069.171371281147
5512.042781770229,4321.725346624851,6657.393734633923,4321.725346624851,7737.709361612797,4212.0531958937645
6861.823112428188,5758.469750702381,7299.558371126652,5760.561889946461,7350.7627415061,5350.88793104887
6861.823112428188,5764.390294611454,6861.404522359371,5764.390294611454,6897.180535018444,5254.716587483883
5512.042781770229,4321.725346624851,6241.380300939083,4321.725346624851,6173.282072246075,4212.0531958937645
6902.426667749882,5461.222577035427,6893.881603300571,5461.222577035427,6237.723041117191,5261.222752511501
4081.1932317614555,4081.1932317614555,4077.3668696284294,4081.1932317614555,4081.1932317614555,4081.1932317614555
5512.042781770229,4375.310444653034,6672.247578561306,4375.310444653034,7350.693795859814,4265.6382939219475
6847.7091127038,5757.391593635082,7232.373758256435,5657.391677558422,6896.0480780005455,5347.717634737492
4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674,4067.0792320370674
6902.426667749882,5761.2199983000755,6876.514667928219,5661.220082223415,6897.180535018444,5351.546039402485
4067.0792320370674,4068.1573891043663,6838.392082393169,4068.1573891043663,5751.840733468533,4068.1573891043663
6902.357722103596,6902.357722103596,7257.144566714764,5712.040286958218,7700.3304025530815,5302.368441402912
5512.042781770229,4321.725346624851,6912.689411461353,4321.725346624851,7686.216402828693,4212.0531958937645
6901.294210731983,5459.486311614513,6475.538563787937,5459.486311614513,6246.932521641254,5259.486487090588
5512.042781770229,4375.310444653034,6603.081503927708,4375.310444653034,7405.411350905895,4265.6382939219475
5457.394172370434,4267.076737225056,6141.160722196102,4267.076737225056,6842.4629799723625,4257.402389228344
4067.0792320370674,4069.171371281147,4111.454849541187,4069.171371281147,4120.66433006525,4069.171371281147
4121.796787083149,4070.9076367020607,6085.585923969746,4070.9076367020607,8150.756958425045,4070.9076367020607
5510.979270398617,4320.661835253239,5417.439952909946,4320.661835253239,5125.09359818697,4210.989684522152
5525.093270123005,4376.167493522167,5080.601696431637,4376.167493522167,5125.09359818697,4266.493229448795
5471.508172094822,4370.246949613094,6847.611780464649,4374.075354278088,7296.045186460018,4264.401090204716
5526.2257271409035,4377.903758943081,6188.7563735842705,4374.075354278088,6116.5413236022,4264.401090204716
6916.471721827984,4335.839346349239,6142.744326770306,4428.723963677883,5770.060367524624,4319.049699604511
6955.942820131779,5514.134921014309,6494.0610936284065,5514.134921014309,6836.585518181324,5314.135096490383
4067.0792320370674,4069.171371281147,4117.37539345026,4069.171371281147,4120.66433006525,4069.171371281147
5471.508172094822,4374.075354278088,5158.474702179432,4374.075354278088,5071.508500158787,4264.401090204716
5471.508172094822,4368.154810369015,5288.354980528355,4368.154810369015,5152.155607998371,4258.480546295643
5512.111727416515,4070.9076367020607,5925.620556414127,4070.9076367020607,7550.762024343014,4070.9076367020607
6902.426667749882,6851.5375173687935,6739.347702085972,5761.2199983000755,7697.174751937389,5251.546291172504
4067.0792320370674,4067.0792320370674,5765.170647919178,4067.0792320370674,5736.663222372532,4067.0792320370674
5512.042781770229,4121.727841436863,6446.393585383892,4121.727841436863,6286.228709042072,4121.727841436863
5471.508172094822,4374.075354278088,4871.513802587986,4374.075354278088,4371.514939367771,4264.401090204716
5457.394172370434,4067.0792320370674,6636.186049044132,4067.0792320370674,7492.139121115208,4067.0792320370674
5457.394172370434,4267.076737225056,6723.089689314365,4267.076737225056,6888.918133556843,4157.404586493969
5517.963325679302,4327.645890533924,6094.729449570179,4327.645890533924,7101.818786799908,4217.973739802837
5457.394172370434,4067.0792320370674,4736.728005588055,4067.0792320370674,4657.397391974926,4067.0792320370674
4127.648385345936,4127.648385345936,6265.803870379925,4127.648385345936,8092.134055197239,4127.648385345936
